Rank,CP,Pokepaste,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6
235,60,https://pokepast.es/77f61a6bdad6c9be,torkoal,ursaluna,gallade,armarouge,indeedee-female,sneasler
236,60,https://pokepast.es/ebe5a63b588856f2,incineroar,porygon2,primarina,ursaluna,amoonguss,gholdengo
237,60,https://pokepast.es/008ee5ae5b198d6e,torkoal,lilligant-hisui,annihilape,ursaluna,armarouge,indeedee-female
238,60,https://pokepast.es/2fb994aec2d89da6,garchomp,murkrow,tauros [paldean form - blaze breed],tyranitar,amoonguss,gholdengo
239,60,https://pokepast.es/4758d29e12c33982,talonflame,decidueye-hisui,primarina,electabuzz,hydreigon,gholdengo
240,60,https://pokepast.es/d2db551dae01624f,incineroar,rillaboom,amoonguss,ursaluna-bloodmoon,dusclops,kingambit
241,60,https://pokepast.es/d82200d3959314c9,salamence,pelipper,archaludon,sinistcha,sneasler,kingambit
242,60,https://pokepast.es/f4ce8d2021bffaf4,incineroar,rillaboom,porygon2,dragonite,primarina,amoonguss
243,60,https://pokepast.es/99c5dedb74ed3483,incineroar,rillaboom,primarina,electabuzz,kommo-o,gholdengo
244,60,https://pokepast.es/605d0d5b3a036b3c,incineroar,rillaboom,whimsicott,dragonite,ursaluna-bloodmoon,gholdengo
245,60,https://pokepast.es/c9d4723451f8989c,incineroar,rillaboom,volcarona,basculegion-male,clefable,kingambit
246,60,https://pokepast.es/5e38475f4d9dea9f,rillaboom,primarina,electabuzz,sneasler,dragapult,kingambit
247,60,https://pokepast.es/4b517fcb624b7096,talonflame,ursaluna,magmar,ninetales-alola,indeedee-male,sneasler
248,60,https://pokepast.es/987e9b2e0e6e5b2f,typhlosion-hisui,garchomp,corviknight,weezing-galar,sneasler,toedscruel
249,60,https://pokepast.es/6694d28a18ba1fad,garchomp,volcarona,corviknight,tyranitar,gastrodon,amoonguss
250,60,https://pokepast.es/fe0bf7451f4bd875,whimsicott,annihilape,maushold-family-of-four,delphox,indeedee-male,sneasler
251,60,https://pokepast.es/cbe74c4360d6bb39,whimsicott,politoed,basculegion-male,archaludon,indeedee-female,sneasler
252,60,https://pokepast.es/0239a6b9ca1f4ad3,incineroar,palafin,dragonite,electabuzz,amoonguss,kingambit
253,60,https://pokepast.es/ab98eb08e7f5d72c,talonflame,dondozo,tatsugiri-curly,pawmot,glimmora,gholdengo
254,60,https://pokepast.es/cf86a92b3f1fbf39,rillaboom,pelipper,archaludon,clefable,sneasler,gholdengo
255,60,https://pokepast.es/5be17b43869dcae8,typhlosion-hisui,decidueye-hisui,whimsicott,indeedee-male,sneasler,dragapult
256,60,https://pokepast.es/de429b5ac8b1a8b5,rillaboom,salamence,primarina,electabuzz,sneasler,kingambit
