Rank,CP,Pokepaste,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6
231,60,https://pokepast.es/cd6440a69e90e19d,volcarona,dragonite,annihilape,ursaluna-bloodmoon,gholdengo,grimmsnarl
232,60,https://pokepast.es/432e21da0c724c7e,talonflame,dragonite,annihilape,ninetales-alola,ursaluna-bloodmoon,gholdengo
233,60,https://pokepast.es/b7282fc003b9cd76,rillaboom,volcarona,primarina,baxcalibur,sneasler,gholdengo
234,60,https://pokepast.es/c9c6532ba16674b2,garchomp,dondozo,tatsugiri-curly,glimmora,klefki,orthworm
235,60,https://pokepast.es/aaaaf524baa701b1,incineroar,rillaboom,pelipper,archaludon,electabuzz,sneasler
236,60,https://pokepast.es/4aaeb6d29242a4c6,pelipper,basculegion-male,archaludon,amoonguss,sneasler,gholdengo
237,60,https://pokepast.es/7fe3f78d9324b21b,whimsicott,pelipper,annihilape,archaludon,braviary-hisui,indeedee-female
238,60,https://pokepast.es/d1a02f4087306070,dragonite,pelipper,archaludon,ursaluna,electabuzz,sinistcha
239,60,https://pokepast.es/865c5791b7168c71,dragonite,pelipper,archaludon,ursaluna,sinistcha,gholdengo
240,60,https://pokepast.es/c9fc777977b799df,incineroar,garchomp,kilowattrel,ninetales-alola,amoonguss,gholdengo
241,60,https://pokepast.es/168df8b771bde3fa,incineroar,pelipper,basculegion-male,maushold-family-of-four,archaludon,amoonguss
242,60,https://pokepast.es/931a62340976eda2,rillaboom,pelipper,basculegion-male,archaludon,electabuzz,kingambit
243,60,https://pokepast.es/509b11efddb0db44,garchomp,murkrow,primarina,delphox,indeedee-female,sneasler
244,60,https://pokepast.es/3bd0f4a1ea1394e1,rillaboom,garchomp,volcarona,clefable,sneasler,kingambit
245,60,https://pokepast.es/ca24a7f503ac3745,rillaboom,primarina,magmar,sneasler,dragapult,kingambit
246,60,https://pokepast.es/4f0446af25b9d106,incineroar,porygon2,pelipper,basculegion-male,archaludon,ursaluna
247,60,https://pokepast.es/033d6e49ee737b61,primarina,archaludon,ursaluna,zoroark-hisui,muk-alola,ninetales-alola
248,60,https://pokepast.es/b3b2fc7f3c9852af,dragonite,pelipper,archaludon,ursaluna,sinistcha,gholdengo
249,60,https://pokepast.es/538e67c2902e369e,dragonite,pelipper,archaludon,ursaluna,electabuzz,sinistcha
250,60,https://pokepast.es/e2804bd1d126d20c,dragonite,pelipper,archaludon,ursaluna,sinistcha,gholdengo
251,60,https://pokepast.es/8d09e92e4537ff3b,incineroar,dragonite,sneasler,ursaluna-bloodmoon,gholdengo,grimmsnarl
252,60,https://pokepast.es/2b46bb54275886c5,rillaboom,volcarona,dondozo,tatsugiri-curly,gallade,kingambit
253,60,https://pokepast.es/a2d3ae7aa3326483,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
254,60,https://pokepast.es/6bdf0bb3ec62383f,talonflame,garchomp,corviknight,tyranitar,sylveon,amoonguss
255,60,https://pokepast.es/762a8c1f45e00edf,talonflame,garchomp,tyranitar,milotic,sinistcha,gholdengo
256,60,https://pokepast.es/0c5bb3e6f36f8360,incineroar,pelipper,basculegion-male,gastrodon,maushold-family-of-four,archaludon
