Rank,CP,Pokepaste,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6
223,100,https://pokepast.es/4bf534534a092160,rillaboom,volcarona,tyranitar,excadrill,primarina,kilowattrel
224,100,https://pokepast.es/f36dfffceb497322,incineroar,rillaboom,volcarona,basculegion-male,ninetales-alola,ursaluna-bloodmoon
225,100,https://pokepast.es/eb97b5fe08abb0fb,incineroar,rillaboom,volcarona,basculegion-male,ninetales-alola,ursaluna-bloodmoon
226,100,https://pokepast.es/b24aa5554b8ea7b6,pelipper,dragonite,annihilape,weavile,archaludon,ursaluna-bloodmoon
227,100,https://pokepast.es/cf315402dac74e16,incineroar,whimsicott,dragonite,archaludon,ursaluna,gholdengo
228,100,https://pokepast.es/153ef27343e5548a,rillaboom,annihilape,maushold-family-of-four,ninetales-alola,ursaluna-bloodmoon,gholdengo
229,100,https://pokepast.es/1283e11f76c60e86,pelipper,basculegion-male,electrode-hisui,archaludon,spiritomb,sinistcha
230,100,https://pokepast.es/987e0229140f3f2d,tyranitar,excadrill,flamigo,annihilape,sinistcha,gholdengo
231,100,https://pokepast.es/3bb06a283c59076b,pelipper,dondozo,tatsugiri-curly,annihilape,weavile,archaludon
232,100,https://pokepast.es/5f8ed836fc4dce1e,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
233,100,https://pokepast.es/b5ed520559fd8dfb,murkrow,dondozo,tatsugiri-curly,indeedee-male,sneasler,gholdengo
234,100,https://pokepast.es/d74143d6bddd24f0,incineroar,garchomp,tyranitar,kilowattrel,amoonguss,gholdengo
235,100,https://pokepast.es/7794bb05bab7090a,pelipper,basculegion-male,dragonite,archaludon,ursaluna,sinistcha
236,100,https://pokepast.es/c0c5b528db79fafc,incineroar,rillaboom,volcarona,basculegion-male,gothitelle,ninetales-alola
237,100,https://pokepast.es/1d9f55299da0b27c,talonflame,dondozo,tatsugiri-curly,indeedee-male,sneasler,ursaluna-bloodmoon
238,100,https://pokepast.es/b52417d345f2380a,volcarona,toxtricity [amped form],hydreigon,drifblim,indeedee-male,kommo-o
239,100,https://pokepast.es/0c4b44b9e9cb0bca,incineroar,whimsicott,dragonite,annihilape,ursaluna,gholdengo
240,100,https://pokepast.es/607cbfe1a72c9ea5,incineroar,typhlosion-hisui,whimsicott,ursaluna-bloodmoon,dragapult,farigiraf
241,100,https://pokepast.es/78ef9d321fca9731,rillaboom,volcarona,primarina,sneasler,dragapult,kingambit
242,100,https://pokepast.es/4b2414157674b39d,rillaboom,annihilape,maushold-family-of-four,ninetales-alola,ursaluna-bloodmoon,gholdengo
243,100,https://pokepast.es/61b5f666aba2726e,rillaboom,dragonite,primarina,magmar,sneasler,kingambit
244,100,https://pokepast.es/b01c45aabeb2fa94,charizard,torkoal,hatterene,indeedee-female,sneasler,kingambit
245,100,https://pokepast.es/07e1aaac498bd365,torkoal,annihilape,bronzong,armarouge,indeedee-female,tinkaton
246,100,https://pokepast.es/7a467b1754a5d523,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
247,100,https://pokepast.es/8a11f2a428a0d495,rillaboom,talonflame,tyranitar,annihilape,ursaluna-bloodmoon,gholdengo
248,100,https://pokepast.es/bbdf58d1bf6c7a28,pelipper,basculegion-male,annihilape,maushold-family-of-four,archaludon,gholdengo
249,100,https://pokepast.es/6bbea99a74defbc3,blaziken,rillaboom,dragonite,electabuzz,hydreigon,sneasler
250,100,https://pokepast.es/aa2f65b604094041,incineroar,rillaboom,volcarona,basculegion-male,ninetales-alola,ursaluna-bloodmoon
251,100,https://pokepast.es/4ce4fa445661fab4,incineroar,rillaboom,dragonite,sneasler,ursaluna-bloodmoon,gholdengo
252,100,https://pokepast.es/176d191fb82c9e89,incineroar,basculegion-male,dragonite,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
253,100,https://pokepast.es/2e3f925ee1e2d5ec,incineroar,rillaboom,basculegion-male,ninetales-alola,sneasler,kingambit
254,100,https://pokepast.es/59a9dd06d89da271,rillaboom,murkrow,dondozo,tatsugiri-curly,ursaluna-bloodmoon,gholdengo
255,100,https://pokepast.es/a127feb5cea7b1bf,incineroar,rillaboom,volcarona,basculegion-male,ninetales-alola,ursaluna-bloodmoon
256,100,https://pokepast.es/5dcb75a0232abc64,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
