Rank,CP,Pokepaste,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6
231,60,https://pokepast.es/ee63a7caaf19abca,talonflame,garchomp,tyranitar,primarina,brambleghast,gholdengo
232,60,https://pokepast.es/931319b8601966c2,rillaboom,volcarona,primarina,electabuzz,sneasler,kingambit
233,60,https://pokepast.es/874e3442e77d03b3,whimsicott,dragonite,pelipper,annihilape,maushold-family-of-four,archaludon
234,60,https://pokepast.es/5277125426cece35,rillaboom,volcarona,basculegion-male,clefable,sneasler,kingambit
235,60,https://pokepast.es/2c683eff1b975d97,talonflame,garchomp,tyranitar,glimmora,brambleghast,gholdengo
236,60,https://pokepast.es/e3a1c4a2cabb35ec,dragonite,pelipper,archaludon,amoonguss,sneasler,kingambit
237,60,https://pokepast.es/f4c9bbeb997be940,rillaboom,talonflame,primarina,annihilape,maushold-family-of-four,gholdengo
238,60,https://pokepast.es/a6a0b66d4cf9190d,murkrow,basculegion-male,hydreigon,indeedee-female,sneasler,gholdengo
239,60,https://pokepast.es/feac5c69bc72082c,rillaboom,tauros [paldean form - blaze breed],primarina,electabuzz,dragapult,kingambit
240,60,https://pokepast.es/7475784122009509,salamence,pelipper,basculegion-male,archaludon,pawmot,amoonguss
241,60,https://pokepast.es/01794706aab80bda,torkoal,lilligant-hisui,ursaluna,gallade,hatterene,indeedee-female
242,60,https://pokepast.es/7383a38ace03c3c3,rillaboom,salamence,pelipper,basculegion-male,archaludon,kingambit
243,60,https://pokepast.es/7f32e04093110c3f,whimsicott,dragonite,dondozo,tatsugiri-curly,ursaluna-bloodmoon,kingambit
244,60,https://pokepast.es/dfaf6e2aa1098f47,rillaboom,volcarona,primarina,clefable,sneasler,kingambit
245,60,https://pokepast.es/cfa72469dd9407ac,talonflame,primarina,ursaluna,breloom,indeedee-female,gholdengo
246,60,https://pokepast.es/7f00f178f8f7e5ac,rillaboom,arcanine,scrafty,primarina,metagross,zoroark-hisui
247,60,https://pokepast.es/bebf9219e2fe7554,typhlosion-hisui,talonflame,garchomp,breloom,hydreigon,kingambit
248,60,https://pokepast.es/ba6f60f872432b5e,talonflame,garchomp,dragonite,electabuzz,gengar,gholdengo
249,60,https://pokepast.es/78673f9955bd78d2,talonflame,garchomp,tyranitar,primarina,amoonguss,gholdengo
250,60,https://pokepast.es/9cdbc9fddecae09e,pelipper,basculegion-male,archaludon,gallade,amoonguss,gholdengo
251,60,https://pokepast.es/69e7880820954ebe,salamence,torkoal,lilligant-hisui,gallade,indeedee-female,ursaluna-bloodmoon
252,60,https://pokepast.es/ec64e7baac175ada,rillaboom,talonflame,dragonite,clefable,ursaluna-bloodmoon,kingambit
253,60,https://pokepast.es/772d17cbb5bd6593,rillaboom,volcarona,salamence,tyranitar,primarina,gholdengo
254,60,https://pokepast.es/5038262b3d12588f,rillaboom,volcarona,primarina,electabuzz,sneasler,dragapult
255,60,https://pokepast.es/69c906d41cedce80,rillaboom,volcarona,tauros-paldea-aqua-breed,clefable,dragapult,kingambit
256,60,https://pokepast.es/a365edba10f3f9bd,salamence,pelipper,basculegion-male,archaludon,amoonguss,kingambit
