Rank,CP,Pokepaste,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6
231,60,https://pokepast.es/351ff3c4864b1853,incineroar,tyranitar,porygon2,ursaluna,amoonguss,gholdengo
232,60,https://pokepast.es/ff12448794fe2fc0,torkoal,exeggutor,ursaluna,gallade,hatterene,indeedee-female
233,60,https://pokepast.es/c4e8e1e6ee9e7715,incineroar,pelipper,palafin,hydreigon,amoonguss,gholdengo
234,60,https://pokepast.es/28777bdd94675676,incineroar,rillaboom,volcarona,dragonite,annihilape,ursaluna-bloodmoon
235,60,https://pokepast.es/ebbe9ce7df5bdc11,typhlosion-hisui,garchomp,torkoal,jumpluff,dragonite,kingambit
236,60,https://pokepast.es/82706e281582bc54,pelipper,basculegion-male,archaludon,amoonguss,sneasler,gholdengo
237,60,https://pokepast.es/050eadfab7f51b3c,incineroar,rillaboom,basculegion-male,electabuzz,kommo-o,ursaluna-bloodmoon
238,60,https://pokepast.es/ff346e1104a25922,incineroar,rillaboom,dragonite,annihilape,ursaluna-bloodmoon,gholdengo
239,60,https://pokepast.es/855852f1dd45e6e3,dragonite,annihilape,archaludon,magmar,ninetales-alola,ursaluna-bloodmoon
240,60,https://pokepast.es/f82905342f4928b6,incineroar,basculegion-male,pelipper,archaludon,amoonguss,gholdengo
241,60,https://pokepast.es/39f4098587324f84,annihilape,maushold-family-of-four,klefki,sinistcha,ninetales-alola,ursaluna-bloodmoon
242,60,https://pokepast.es/bf02f098600aa123,incineroar,rillaboom,talonflame,vivillon,sneasler,kommo-o
243,60,https://pokepast.es/f887676dbd3b6487,rillaboom,talonflame,garchomp,primarina,electabuzz,gholdengo
244,60,https://pokepast.es/f5a0affd8de7db98,rillaboom,magmar,baxcalibur,sneasler,garganacl,grimmsnarl
245,60,https://pokepast.es/a0087de5e66d5fb1,rillaboom,volcarona,dondozo,baxcalibur,sneasler,kingambit
246,60,https://pokepast.es/4fba9b9caad6bcf5,rillaboom,arcanine,dragonite,annihilape,ninetales-alola,gholdengo
247,60,https://pokepast.es/66adfc29958520b4,rillaboom,basculegion-male,magmar,ninetales-alola,sneasler,kingambit
248,60,https://pokepast.es/e59e53985f94e9a4,incineroar,dragonite,annihilape,weezing,ursaluna-bloodmoon,dragapult
249,60,https://pokepast.es/484d8fe89e606d37,volcarona,dondozo,sableye,indeedee-male,sneasler,dragapult
250,60,https://pokepast.es/47691740da938492,volcarona,tauros-paldea-aqua-breed,tyranitar,sinistcha,kommo-o,grimmsnarl
251,60,https://pokepast.es/58c80f1648826db0,archaludon,electabuzz,kleavor,indeedee-male,sneasler,ursaluna-bloodmoon
252,60,https://pokepast.es/585dea6d19953ccd,incineroar,dondozo,ninetales-alola,sneasler,garganacl,gholdengo
253,60,https://pokepast.es/2c9381787d0a0469,rillaboom,talonflame,dragonite,pawmot,ursaluna-bloodmoon,gholdengo
254,60,https://pokepast.es/ffc5cb82cd8e6976,incineroar,porygon2,flamigo,ursaluna,amoonguss,gholdengo
255,60,https://pokepast.es/aae81dbe7f826d0f,talonflame,dragonite,electabuzz,indeedee-male,sneasler,ursaluna-bloodmoon
256,60,https://pokepast.es/73904c6bddda7a03,dondozo,tatsugiri-curly,glimmora,indeedee-male,sneasler,gholdengo
