Rank,CP,Pokepaste,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6
221,60,https://pokepast.es/2322eb6273ca783a,incineroar,rillaboom,pelipper,basculegion-male,archaludon,sneasler
222,60,https://pokepast.es/2e406982597c9041,pelipper,basculegion-male,archaludon,gallade,espeon,indeedee-female
223,60,https://pokepast.es/e537408c7d169518,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
224,60,https://pokepast.es/b610e0baf18b7b41,incineroar,garchomp,tyranitar,kilowattrel,amoonguss,gholdengo
225,60,https://pokepast.es/f2dbce1202a49ba7,incineroar,porygon2,flamigo,rotom [wash rotom],ursaluna,gholdengo
226,60,https://pokepast.es/521d1c5593633aa3,rillaboom,talonflame,greninja,archaludon,ursaluna-bloodmoon,gholdengo
227,60,https://pokepast.es/cbe553e386f63531,rillaboom,pelipper,archaludon,magmar,sneasler,dragapult
228,60,https://pokepast.es/c141b71ed48cfb6b,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
229,60,https://pokepast.es/12e569b1f8b9146c,rillaboom,pelipper,basculegion-male,archaludon,sinistcha,sneasler
230,60,https://pokepast.es/8dad4f24832a7c76,torkoal,kilowattrel,gallade,armarouge,indeedee-female,ursaluna-bloodmoon
231,60,https://pokepast.es/01436e64c185171a,incineroar,dragonite,amoonguss,sneasler,ursaluna-bloodmoon,gholdengo
232,60,https://pokepast.es/ab2eb62a36367185,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
233,60,https://pokepast.es/91056fa5d4968b51,rillaboom,volcarona,palafin,sneasler,dragapult,kingambit
234,60,https://pokepast.es/e55ba95bfdf5c453,whimsicott,pelipper,basculegion-male,archaludon,ursaluna-bloodmoon,gholdengo
235,60,https://pokepast.es/b91ca0a3d309af59,talonflame,garchomp,annihilape,clefable,hydreigon,gholdengo
236,60,https://pokepast.es/c3ac7703cdb5b39f,rillaboom,volcarona,dragonite,electabuzz,sneasler,gholdengo
237,60,https://pokepast.es/b1bfbcc19f98aceb,incineroar,talonflame,ursaluna,electabuzz,indeedee-male,sneasler
238,60,https://pokepast.es/fc2f1128cbfe3d11,rillaboom,primarina,magmar,sneasler,dragapult,kingambit
239,60,https://pokepast.es/f1d2bf05992c68dc,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
240,60,https://pokepast.es/f12ae62fe28be98a,rillaboom,primarina,magmar,sneasler,dragapult,kingambit
241,60,https://pokepast.es/2f3f7bd383639d54,rillaboom,basculegion-male,magmar,ninetales-alola,sneasler,kingambit
242,60,https://pokepast.es/ada90bda2bd8a39a,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
243,60,https://pokepast.es/3f18b62250e8ab25,tyranitar,excadrill,annihilape,espathra,indeedee-female,sneasler
244,60,https://pokepast.es/6ab5f6ae18765adb,talonflame,garchomp,annihilape,archaludon,weezing-galar,gholdengo
245,60,https://pokepast.es/e4202885479881d3,incineroar,typhlosion-hisui,rillaboom,whimsicott,ursaluna-bloodmoon,farigiraf
246,60,https://pokepast.es/379127342ee9f592,volcarona,tyranitar,archaludon,reuniclus,indeedee-female,ursaluna-bloodmoon
247,60,https://pokepast.es/0b74aa29da0638ea,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
248,60,https://pokepast.es/06d90f7cdec448a7,incineroar,dragonite,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
249,60,https://pokepast.es/c030f5b9a5a2295f,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
250,60,https://pokepast.es/9a560bff660f6ab4,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
251,60,https://pokepast.es/60d3d2e0d4fafa19,blaziken,dragonite,sinistcha,ninetales-alola,ursaluna-bloodmoon,kingambit
252,60,https://pokepast.es/aa0e778b0d8f663f,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
253,60,https://pokepast.es/65cac017aa730893,incineroar,whimsicott,dragonite,zoroark-hisui,ursaluna-bloodmoon,gholdengo
254,60,https://pokepast.es/a5d071cd7e2e509e,incineroar,rillaboom,volcarona,dragonite,ursaluna-bloodmoon,gholdengo
255,60,https://pokepast.es/ae31f421da58c86d,incineroar,rillaboom,volcarona,basculegion-male,ninetales-alola,ursaluna-bloodmoon
256,60,https://pokepast.es/271d5315f38119ab,incineroar,whimsicott,dragonite,annihilape,ursaluna,gholdengo
