Rank,CP,Pokepaste,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6
227,60,https://pokepast.es/80d0a158dcd826ed,arcanine-hisui,hydreigon,espathra,indeedee-female,sneasler,kingambit
228,60,https://pokepast.es/7f189a87f4db8ae9,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
229,60,https://pokepast.es/ed565e4cb8e65082,rillaboom,talonflame,dragonite,pawmot,ursaluna-bloodmoon,gholdengo
230,60,https://pokepast.es/738a87f14c11098a,whimsicott,dragonite,glimmora,delphox,indeedee-female,sneasler
231,60,https://pokepast.es/d10e3043231ce8cc,torkoal,lilligant-hisui,mimikyu,armarouge,indeedee-female,sneasler
232,60,https://pokepast.es/5a63e2f9ab4ee032,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
233,60,https://pokepast.es/8aeb90f753faaaf7,annihilape,armarouge,indeedee-female,oranguru,ursaluna-bloodmoon,kingambit
234,60,https://pokepast.es/499870bc8a26de98,rillaboom,arcanine-hisui,dragonite,ninetales-alola,sneasler,gholdengo
235,60,https://pokepast.es/b2c1e91fd91765cf,rillaboom,volcarona,clefable,sneasler,dragapult,kingambit
236,60,https://pokepast.es/1bdec8fc401aa660,rillaboom,dondozo,tatsugiri-curly,glimmora,sneasler,kingambit
237,60,https://pokepast.es/f8d76e1615edc82c,incineroar,annihilape,maushold-family-of-four,zoroark-hisui,sinistcha,ursaluna-bloodmoon
238,60,https://pokepast.es/cca7a185c7860819,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
239,60,https://pokepast.es/5080c70c93fdc632,torkoal,maushold-family-of-four,ursaluna,gallade,hatterene,indeedee-female
240,60,https://pokepast.es/9582067be3f5f682,incineroar,rillaboom,volcarona,primarina,zoroark-hisui,baxcalibur
241,60,https://pokepast.es/8f0c8ca176be13a0,garchomp,volcarona,dragonite,amoonguss,ninetales-alola,kingambit
242,60,https://pokepast.es/98deb2b54625ffe2,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
243,60,https://pokepast.es/73b5665abe71dc58,rillaboom,primarina,magmar,sneasler,dragapult,kingambit
244,60,https://pokepast.es/b8d21af3cd9561e1,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
245,60,https://pokepast.es/0bec8aa1e21ecd57,volcarona,tyranitar,annihilape,indeedee-male,sneasler,ursaluna-bloodmoon
246,60,https://pokepast.es/fb470021f53b528e,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
247,60,https://pokepast.es/169e34bd9900c6ef,gyarados,volcarona,whimsicott,annihilape,archaludon,klefki
248,60,https://pokepast.es/b61c19ad972f4bb6,blaziken,torkoal,ursaluna,bronzong,smeargle,indeedee-female
249,60,https://pokepast.es/1fdc0cd4b30bc456,rillaboom,volcarona,basculegion-male,flamigo,electabuzz,ninetales-alola
250,60,https://pokepast.es/6bb1b614ecd9fc1a,volcarona,dragonite,kommo-o,ursaluna-bloodmoon,gholdengo,grimmsnarl
251,60,https://pokepast.es/8227455b8c5515dd,rillaboom,pelipper,basculegion-male,archaludon,electabuzz,kingambit
252,60,https://pokepast.es/1ae7da53a298b38b,pelipper,basculegion-male,dragonite,archaludon,ursaluna,sinistcha
253,60,https://pokepast.es/7b7bee936d418e4d,rillaboom,volcarona,primarina,electabuzz,sneasler,kingambit
254,60,https://pokepast.es/5883ceea91a6cafa,incineroar,rillaboom,annihilape,ninetales-alola,ursaluna-bloodmoon,gholdengo
255,60,https://pokepast.es/9fb06a4cd2c3e38c,talonflame,dondozo,tatsugiri-curly,indeedee-male,sneasler,ursaluna-bloodmoon
256,60,https://pokepast.es/0acdaec56a0288bc,rillaboom,salamence,primarina,electabuzz,sneasler,kingambit
