Rank,CP,Pokepaste,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6
222,60,https://pokepast.es/ba20f3b45918a796,incineroar,palafin,annihilape,amoonguss,baxcalibur,gholdengo
223,60,https://pokepast.es/b362f867d2ce07c5,rillaboom,volcarona,basculegion-male,annihilape,ninetales-alola,gholdengo
224,60,https://pokepast.es/8ef1e050634b6864,volcarona,tyranitar,excadrill,sinistcha,indeedee-male,sneasler
225,60,https://pokepast.es/11768baf866083c1,incineroar,rillaboom,garchomp,volcarona,ninetales-alola,frosmoth
226,60,https://pokepast.es/5d07444e1a2942ff,incineroar,whimsicott,pelipper,basculegion-male,archaludon,gholdengo
227,60,https://pokepast.es/ee3ee7cd643a9344,gallade,smeargle,sinistcha,armarouge,indeedee-female,ursaluna-bloodmoon
228,60,https://pokepast.es/4817f846136812bb,volcarona,annihilape,ursaluna,sinistcha,ninetales-alola,baxcalibur
229,60,https://pokepast.es/b1f01a3c150ce3b3,tyranitar,excadrill,indeedee-male,sneasler,ursaluna-bloodmoon,dusclops
230,60,https://pokepast.es/465ed51553c18ca2,rillaboom,dragonite,primarina,sneasler,ursaluna-bloodmoon,gholdengo
231,60,https://pokepast.es/b0f7d3cf62496946,rillaboom,tyranitar,annihilape,electrode-hisui,ursaluna-bloodmoon,farigiraf
232,60,https://pokepast.es/772f67d2077348ae,incineroar,porygon2,ursaluna,hydreigon,amoonguss,gholdengo
233,60,https://pokepast.es/91d8213e62dfa51f,incineroar,porygon2,dragonite,annihilape,ursaluna,gholdengo
234,60,https://pokepast.es/7ae066cbabdafdfb,incineroar,rillaboom,volcarona,basculegion-male,ninetales-alola,ursaluna-bloodmoon
235,60,https://pokepast.es/53bf66ad26654a3d,porygon2,pelipper,dragonite,archaludon,ursaluna,gholdengo
236,60,https://pokepast.es/bc5b700bbd178077,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
237,60,https://pokepast.es/aee0489393c98a27,pelipper,dragonite,archaludon,ursaluna,sinistcha,gholdengo
238,60,https://pokepast.es/997082426cd03153,rillaboom,dragonite,annihilape,ninetales-alola,ursaluna-bloodmoon,gholdengo
239,60,https://pokepast.es/36476b90ccf36b8c,rillaboom,charizard,torkoal,ursaluna,hatterene,indeedee-female
240,60,https://pokepast.es/7cdc532ea9ee1e5a,whimsicott,primarina,annihilape,electabuzz,baxcalibur,kingambit
241,60,https://pokepast.es/df8fbebf4a5c5c5a,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
242,60,https://pokepast.es/5cccdb82c31fbd08,dragonite,dondozo,tatsugiri-curly,ursaluna-bloodmoon,gholdengo,?
243,60,https://pokepast.es/747c5370c0eff2d9,torkoal,leafeon,whimsicott,annihilape,hydreigon,gholdengo
244,60,https://pokepast.es/14d82b5809c47fc5,rillaboom,arcanine-hisui,dragonite,ninetales-alola,sneasler,gholdengo
245,60,https://pokepast.es/423b56f5e826f16b,rillaboom,whimsicott,pelipper,primarina,ursaluna-bloodmoon,gholdengo
246,60,https://pokepast.es/eaea785ec8439aff,arcanine-hisui,lucario,whimsicott,hydreigon,gholdengo,dragapult
247,60,https://pokepast.es/64e7498acb7bc690,incineroar,dondozo,scyther,ninetales-alola,garganacl,gholdengo
248,60,https://pokepast.es/c9d69a106bf06b26,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
249,60,https://pokepast.es/c15a81b99cb74720,volcarona,annihilape,maushold-family-of-four,indeedee-male,sneasler,gholdengo
250,60,https://pokepast.es/f37d845b75903277,torkoal,lilligant-hisui,ursaluna,gallade,hatterene,indeedee-female
251,60,https://pokepast.es/1fcaafab5083e3f2,rillaboom,arcanine-hisui,dragonite,ninetales-alola,sneasler,gholdengo
252,60,https://pokepast.es/3c0120a20520959c,incineroar,rillaboom,ribombee,pelipper,archaludon,ursaluna-bloodmoon
253,60,https://pokepast.es/223b7c1d1cefb54a,volcarona,tyranitar,annihilape,indeedee-male,sneasler,ursaluna-bloodmoon
254,60,https://pokepast.es/6b3981742db4c008,tyranitar,excadrill,annihilape,maushold-family-of-four,indeedee-male,sneasler
255,60,https://pokepast.es/c3242b9800f01d12,rillaboom,basculegion-male,magmar,ninetales-alola,sneasler,kingambit
256,60,https://pokepast.es/3fdec82693dd8176,incineroar,basculegion-male,maushold-family-of-four,kilowattrel,ursaluna-bloodmoon,gholdengo
