Rank,CP,Pokepaste,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6
230,60,https://pokepast.es/41340b77369e77c8,incineroar,rillaboom,volcarona,dragonite,annihilape,ursaluna-bloodmoon
231,60,https://pokepast.es/1756ad0cec04069b,incineroar,rillaboom,dragonite,milotic,ursaluna-bloodmoon,gholdengo
232,60,https://pokepast.es/a3a8875ba6080138,incineroar,dragonite,amoonguss,sneasler,ursaluna-bloodmoon,gholdengo
233,60,https://pokepast.es/13a9e1a94e091b74,rillaboom,volcarona,dragonite,annihilape,ninetales-alola,ursaluna-bloodmoon
234,60,https://pokepast.es/167e02ef138d5dba,incineroar,dragonite,amoonguss,sneasler,ursaluna-bloodmoon,gholdengo
235,60,https://pokepast.es/aa547dc814c31b7e,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
236,60,https://pokepast.es/e078389a48ea68f9,rillaboom,volcarona,dragonite,annihilape,ninetales-alola,ursaluna-bloodmoon
237,60,https://pokepast.es/07b5b98dccace4a6,incineroar,basculegion-male,dragonite,ursaluna-bloodmoon,tinkaton,gholdengo
238,60,https://pokepast.es/a774f4668e80b9c2,rillaboom,dragonite,electabuzz,sneasler,ursaluna-bloodmoon,kingambit
239,60,https://pokepast.es/3100e8fd3613be44,incineroar,talonflame,electabuzz,indeedee-male,sneasler,ursaluna-bloodmoon
240,60,https://pokepast.es/a46ec528d997652b,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
241,60,https://pokepast.es/968dbc2b7b481eb2,tyranitar,excadrill,annihilape,maushold-family-of-four,indeedee-male,sneasler
242,60,https://pokepast.es/840880ad1dd7a2b8,incineroar,pelipper,basculegion-male,dragonite,archaludon,amoonguss
243,60,https://pokepast.es/b96d6abba7ab0d9e,typhlosion-hisui,whimsicott,dragonite,indeedee-male,sneasler,ursaluna-bloodmoon
244,60,https://pokepast.es/9d726ba7dafe155b,incineroar,dragonite,amoonguss,indeedee-female,sneasler,gholdengo
245,60,https://pokepast.es/aa43dc66131696ae,rillaboom,volcarona,tauros-paldea-aqua-breed,kilowattrel,clefable,ursaluna-bloodmoon
246,60,https://pokepast.es/9d2023622bf93a52,rillaboom,pelipper,poliwrath,archaludon,magmar,gholdengo
247,60,https://pokepast.es/e08cbbf0feac1d2d,incineroar,whimsicott,dragonite,archaludon,ursaluna-bloodmoon,gholdengo
248,60,https://pokepast.es/3a9422c598fab58a,rillaboom,primarina,pelipper,maushold-family-of-four,archaludon,sneasler
249,60,https://pokepast.es/0c9bd817cd6004cd,dragonite,annihilape,magmar,ninetales-alola,ursaluna-bloodmoon,gholdengo
250,60,https://pokepast.es/d9df00d01180396e,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
251,60,https://pokepast.es/75d726d0ec894323,incineroar,garchomp,porygon2,hydreigon,amoonguss,gholdengo
252,60,https://pokepast.es/344bc8ddb4d42d61,rillaboom,dragonite,clefable,sneasler,gholdengo,kingambit
253,60,https://pokepast.es/cd5ae0b982cb3d4c,dragonite,pelipper,archaludon,ursaluna,sinistcha,gholdengo
254,60,https://pokepast.es/815284524cca109c,incineroar,rillaboom,porygon2,palafin,ursaluna,gholdengo
255,60,https://pokepast.es/244bac30322a90ea,torkoal,maushold-family-of-four,ursaluna,gallade,hatterene,indeedee-female
256,60,https://pokepast.es/ff5948bc52fbbb1e,typhlosion-hisui,whimsicott,smeargle,indeedee-male,sneasler,ursaluna-bloodmoon
